StoreID,FranchiseOwner,Region,SurveyWeek,FiscalYear,FiscalQuarter,FiscalMonth,TotalResponses,TopBoxResponses,OSAT_TopBox_Pct,FoodQuality_Score,Service_Score,Cleanliness_Score,ValueScore
#8026,Fairmount Brands,Mid-Atlantic,2026-05-11,2026,Q2,5,28,19,68.6,3.94,3.84,3.97,3.6
#8026,Fairmount Brands,Mid-Atlantic,2026-05-18,2026,Q2,5,27,19,68.7,4.01,3.86,3.88,3.85
#8026,Fairmount Brands,Mid-Atlantic,2026-05-25,2026,Q2,5,26,17,67.0,3.93,3.71,3.86,3.61
#8027,Fairmount Brands,Mid-Atlantic,2024-01-01,2024,Q1,1,34,25,73.8,4.23,3.94,4.1,3.86
#8027,Fairmount Brands,Mid-Atlantic,2024-01-08,2024,Q1,1,28,20,72.5,4.0,3.96,4.3,4.03
#8027,Fairmount Brands,Mid-Atlantic,2024-01-15,2024,Q1,1,32,23,71.1,4.28,4.21,4.05,3.86
#8027,Fairmount Brands,Mid-Atlantic,2024-01-29,2024,Q1,1,29,21,72.4,4.24,4.22,4.31,3.95
#8027,Fairmount Brands,Mid-Atlantic,2024-02-05,2024,Q1,2,28,20,71.4,4.15,4.09,4.23,4.06
#8027,Fairmount Brands,Mid-Atlantic,2024-02-19,2024,Q1,2,32,24,74.1,4.01,4.03,4.17,3.85
#8027,Fairmount Brands,Mid-Atlantic,2024-02-26,2024,Q1,2,31,22,71.0,4.18,4.16,4.07,4.05
#8027,Fairmount Brands,Mid-Atlantic,2024-03-18,2024,Q1,3,27,19,71.9,4.13,4.17,4.11,3.87
#8027,Fairmount Brands,Mid-Atlantic,2024-03-25,2024,Q1,3,35,26,73.0,4.26,4.05,4.16,3.9
#8027,Fairmount Brands,Mid-Atlantic,2024-04-01,2024,Q2,4,29,21,72.7,4.07,3.99,4.3,4.03
#8027,Fairmount Brands,Mid-Atlantic,2024-04-08,2024,Q2,4,33,24,74.2,4.26,3.96,4.29,3.86
#8027,Fairmount Brands,Mid-Atlantic,2024-04-15,2024,Q2,4,31,23,72.6,4.28,3.98,4.32,4.08
#8027,Fairmount Brands,Mid-Atlantic,2024-04-22,2024,Q2,4,27,19,71.0,4.18,3.98,4.19,3.91
#8027,Fairmount Brands,Mid-Atlantic,2024-05-06,2024,Q2,5,32,23,71.5,4.2,4.19,4.29,3.96
#8027,Fairmount Brands,Mid-Atlantic,2024-05-20,2024,Q2,5,35,26,73.3,4.0,4.12,4.21,3.89
#8027,Fairmount Brands,Mid-Atlantic,2024-05-27,2024,Q2,5,28,20,70.9,4.06,4.16,4.27,3.89
#8027,Fairmount Brands,Mid-Atlantic,2024-06-03,2024,Q2,6,35,25,72.4,4.09,4.15,4.09,3.93
#8027,Fairmount Brands,Mid-Atlantic,2024-06-10,2024,Q2,6,29,21,72.9,4.11,4.08,4.29,3.79
#8027,Fairmount Brands,Mid-Atlantic,2024-06-17,2024,Q2,6,29,21,73.8,4.12,4.13,4.3,3.93
#8027,Fairmount Brands,Mid-Atlantic,2024-06-24,2024,Q2,6,28,20,71.9,3.99,3.94,4.31,3.81
#8027,Fairmount Brands,Mid-Atlantic,2024-07-01,2024,Q3,7,34,24,71.3,4.29,3.97,4.18,3.91
#8027,Fairmount Brands,Mid-Atlantic,2024-07-08,2024,Q3,7,27,20,72.9,4.13,4.17,4.16,3.88
#8027,Fairmount Brands,Mid-Atlantic,2024-07-22,2024,Q3,7,32,24,74.1,4.08,4.0,4.05,4.0
#8027,Fairmount Brands,Mid-Atlantic,2024-08-05,2024,Q3,8,31,23,73.4,4.04,4.0,4.22,3.91
#8027,Fairmount Brands,Mid-Atlantic,2024-08-12,2024,Q3,8,33,24,71.5,4.06,4.15,4.29,3.93
#8027,Fairmount Brands,Mid-Atlantic,2024-08-19,2024,Q3,8,34,24,71.6,4.02,4.16,4.15,3.93
#8027,Fairmount Brands,Mid-Atlantic,2024-08-26,2024,Q3,8,29,21,73.8,4.13,4.05,4.26,4.06
#8027,Fairmount Brands,Mid-Atlantic,2024-09-09,2024,Q3,9,34,24,71.3,4.17,4.17,4.08,4.03
#8027,Fairmount Brands,Mid-Atlantic,2024-09-16,2024,Q3,9,33,24,71.8,4.2,3.94,4.19,3.93
#8027,Fairmount Brands,Mid-Atlantic,2024-09-30,2024,Q3,9,30,21,70.9,4.13,4.16,4.14,3.96
#8027,Fairmount Brands,Mid-Atlantic,2024-10-07,2024,Q4,10,35,26,74.2,4.11,3.98,4.34,3.92
#8027,Fairmount Brands,Mid-Atlantic,2024-10-14,2024,Q4,10,32,23,72.7,4.28,4.13,4.15,4.05
#8027,Fairmount Brands,Mid-Atlantic,2024-10-28,2024,Q4,10,31,22,72.2,4.25,4.21,4.31,3.89
#8027,Fairmount Brands,Mid-Atlantic,2024-11-04,2024,Q4,11,27,19,71.9,4.07,4.13,4.19,3.99
#8027,Fairmount Brands,Mid-Atlantic,2024-11-11,2024,Q4,11,31,23,73.8,4.06,4.07,4.28,3.81
#8027,Fairmount Brands,Mid-Atlantic,2024-11-18,2024,Q4,11,36,26,73.3,4.13,4.02,4.1,3.82
#8027,Fairmount Brands,Mid-Atlantic,2024-11-25,2024,Q4,11,35,26,74.3,4.15,3.97,4.13,3.83
#8027,Fairmount Brands,Mid-Atlantic,2024-12-02,2024,Q4,12,34,25,72.9,4.13,4.11,4.15,4.03
#8027,Fairmount Brands,Mid-Atlantic,2024-12-09,2024,Q4,12,27,20,74.2,4.12,4.04,4.24,4.02
#8027,Fairmount Brands,Mid-Atlantic,2024-12-23,2024,Q4,12,30,21,71.3,4.24,3.98,4.21,3.92
#8027,Fairmount Brands,Mid-Atlantic,2024-12-30,2024,Q4,12,26,19,73.2,4.12,4.07,4.25,4.06
#8027,Fairmount Brands,Mid-Atlantic,2025-01-06,2025,Q1,1,29,21,71.2,4.06,4.02,4.23,3.88
#8027,Fairmount Brands,Mid-Atlantic,2025-01-13,2025,Q1,1,34,24,71.8,4.12,4.07,4.09,3.91
#8027,Fairmount Brands,Mid-Atlantic,2025-01-20,2025,Q1,1,26,19,73.5,4.1,3.94,4.19,3.9
#8027,Fairmount Brands,Mid-Atlantic,2025-01-27,2025,Q1,1,29,21,72.0,4.23,4.07,4.17,4.02
#8027,Fairmount Brands,Mid-Atlantic,2025-02-03,2025,Q1,2,28,20,71.4,4.28,4.19,4.27,3.86
#8027,Fairmount Brands,Mid-Atlantic,2025-02-17,2025,Q1,2,35,26,73.3,4.25,4.1,4.15,4.02
#8027,Fairmount Brands,Mid-Atlantic,2025-02-24,2025,Q1,2,31,22,71.1,4.26,4.08,4.22,4.06
#8027,Fairmount Brands,Mid-Atlantic,2025-03-03,2025,Q1,3,36,26,71.9,4.24,4.21,4.24,3.96
#8027,Fairmount Brands,Mid-Atlantic,2025-03-10,2025,Q1,3,31,23,73.4,4.1,4.15,4.3,4.03
#8027,Fairmount Brands,Mid-Atlantic,2025-03-17,2025,Q1,3,28,20,71.5,4.02,4.18,4.2,4.03
#8027,Fairmount Brands,Mid-Atlantic,2025-03-31,2025,Q1,3,31,23,73.4,4.0,3.96,4.23,3.98
#8027,Fairmount Brands,Mid-Atlantic,2025-04-07,2025,Q2,4,33,24,72.6,4.16,4.11,4.18,3.94
#8027,Fairmount Brands,Mid-Atlantic,2025-04-21,2025,Q2,4,35,26,72.9,4.04,4.15,4.18,3.81
#8027,Fairmount Brands,Mid-Atlantic,2025-04-28,2025,Q2,4,30,21,70.9,4.2,4.11,4.27,3.85
#8027,Fairmount Brands,Mid-Atlantic,2025-05-05,2025,Q2,5,29,21,73.3,4.27,4.17,4.32,4.07
#8027,Fairmount Brands,Mid-Atlantic,2025-05-12,2025,Q2,5,35,25,72.6,4.28,4.01,4.16,4.0
#8027,Fairmount Brands,Mid-Atlantic,2025-05-19,2025,Q2,5,29,21,71.9,4.14,4.13,4.14,4.02
#8027,Fairmount Brands,Mid-Atlantic,2025-05-26,2025,Q2,5,29,21,72.3,4.19,4.22,4.25,3.81
#8027,Fairmount Brands,Mid-Atlantic,2025-06-02,2025,Q2,6,26,19,74.3,4.28,3.97,4.05,4.04
#8027,Fairmount Brands,Mid-Atlantic,2025-06-09,2025,Q2,6,32,23,72.9,4.22,4.03,4.28,3.9
#8027,Fairmount Brands,Mid-Atlantic,2025-06-16,2025,Q2,6,26,19,73.5,4.2,3.99,4.07,3.81
#8027,Fairmount Brands,Mid-Atlantic,2025-06-23,2025,Q2,6,27,20,72.4,4.12,4.22,4.26,3.97
#8027,Fairmount Brands,Mid-Atlantic,2025-07-14,2025,Q3,7,27,20,73.1,4.09,4.21,4.08,4.0
#8027,Fairmount Brands,Mid-Atlantic,2025-07-21,2025,Q3,7,35,26,73.8,4.0,3.97,4.13,3.85
#8027,Fairmount Brands,Mid-Atlantic,2025-07-28,2025,Q3,7,28,20,71.8,4.24,4.14,4.09,4.02
#8027,Fairmount Brands,Mid-Atlantic,2025-08-04,2025,Q3,8,29,22,74.3,4.25,4.22,4.21,4.01
#8027,Fairmount Brands,Mid-Atlantic,2025-08-11,2025,Q3,8,35,25,72.1,4.22,3.99,4.34,4.02
#8027,Fairmount Brands,Mid-Atlantic,2025-08-18,2025,Q3,8,33,24,72.3,4.15,4.04,4.12,3.91
#8027,Fairmount Brands,Mid-Atlantic,2025-08-25,2025,Q3,8,29,21,73.3,4.04,4.22,4.12,3.91
#8027,Fairmount Brands,Mid-Atlantic,2025-09-01,2025,Q3,9,36,27,74.1,4.06,4.09,4.19,3.93
#8027,Fairmount Brands,Mid-Atlantic,2025-09-22,2025,Q3,9,35,26,74.2,4.08,3.97,4.3,4.05
#8027,Fairmount Brands,Mid-Atlantic,2025-10-06,2025,Q4,10,32,23,72.9,4.13,4.21,4.08,3.93
#8027,Fairmount Brands,Mid-Atlantic,2025-10-20,2025,Q4,10,33,24,73.7,4.28,4.08,4.26,3.88
#8027,Fairmount Brands,Mid-Atlantic,2025-11-10,2025,Q4,11,30,22,73.2,4.21,4.19,4.1,3.82
#8027,Fairmount Brands,Mid-Atlantic,2025-11-17,2025,Q4,11,26,19,74.1,4.25,4.21,4.32,3.95
#8027,Fairmount Brands,Mid-Atlantic,2025-11-24,2025,Q4,11,32,23,71.2,4.2,4.07,4.07,3.93
#8027,Fairmount Brands,Mid-Atlantic,2025-12-01,2025,Q4,12,33,23,70.9,4.06,4.05,4.11,3.89
#8027,Fairmount Brands,Mid-Atlantic,2025-12-08,2025,Q4,12,34,25,72.8,4.16,4.02,4.22,3.87
#8027,Fairmount Brands,Mid-Atlantic,2025-12-15,2025,Q4,12,30,22,73.4,4.08,4.23,4.24,4.0
#8027,Fairmount Brands,Mid-Atlantic,2025-12-22,2025,Q4,12,36,27,74.0,4.08,4.02,4.12,3.85
#8027,Fairmount Brands,Mid-Atlantic,2025-12-29,2025,Q4,12,28,21,73.5,4.15,4.23,4.04,3.79
#8027,Fairmount Brands,Mid-Atlantic,2026-01-05,2026,Q1,1,27,19,71.6,4.08,4.11,4.34,4.05
#8027,Fairmount Brands,Mid-Atlantic,2026-01-12,2026,Q1,1,27,20,72.5,4.18,4.15,4.14,4.04
#8027,Fairmount Brands,Mid-Atlantic,2026-01-19,2026,Q1,1,28,20,71.0,4.25,4.2,4.19,3.97
#8027,Fairmount Brands,Mid-Atlantic,2026-02-02,2026,Q1,2,31,23,73.6,4.22,4.01,4.28,3.9
#8027,Fairmount Brands,Mid-Atlantic,2026-02-09,2026,Q1,2,35,25,71.2,4.22,4.18,4.21,4.08
#8027,Fairmount Brands,Mid-Atlantic,2026-02-16,2026,Q1,2,34,25,73.5,4.06,4.19,4.28,3.8
#8027,Fairmount Brands,Mid-Atlantic,2026-03-02,2026,Q1,3,32,23,71.9,4.2,4.19,4.33,3.83
#8027,Fairmount Brands,Mid-Atlantic,2026-03-09,2026,Q1,3,30,22,73.6,4.12,4.13,4.2,3.93
#8027,Fairmount Brands,Mid-Atlantic,2026-03-16,2026,Q1,3,29,21,71.0,4.15,3.96,4.19,3.82
#8027,Fairmount Brands,Mid-Atlantic,2026-03-23,2026,Q1,3,34,25,72.1,4.28,3.97,4.2,3.82
#8027,Fairmount Brands,Mid-Atlantic,2026-03-30,2026,Q1,3,30,22,73.2,4.23,4.0,4.29,3.86
#8027,Fairmount Brands,Mid-Atlantic,2026-04-06,2026,Q2,4,29,21,71.5,4.16,4.07,4.22,4.07
#8027,Fairmount Brands,Mid-Atlantic,2026-04-27,2026,Q2,4,35,26,74.1,4.22,4.1,4.09,3.93
#8027,Fairmount Brands,Mid-Atlantic,2026-05-04,2026,Q2,5,30,22,73.0,4.11,3.98,4.32,3.97
#8027,Fairmount Brands,Mid-Atlantic,2026-05-11,2026,Q2,5,36,26,71.5,4.01,4.18,4.08,4.05
#8027,Fairmount Brands,Mid-Atlantic,2026-05-25,2026,Q2,5,36,26,72.2,4.06,3.98,4.26,4.03
#8028,Fairmount Brands,Mid-Atlantic,2024-01-01,2024,Q1,1,30,22,73.5,4.24,4.17,4.25,4.09
#8028,Fairmount Brands,Mid-Atlantic,2024-01-15,2024,Q1,1,31,23,75.6,4.12,4.15,4.25,4.06
#8028,Fairmount Brands,Mid-Atlantic,2024-01-22,2024,Q1,1,38,28,75.0,4.37,4.06,4.34,4.03
#8028,Fairmount Brands,Mid-Atlantic,2024-01-29,2024,Q1,1,37,28,75.6,4.28,4.32,4.39,4.14
#8028,Fairmount Brands,Mid-Atlantic,2024-02-05,2024,Q1,2,34,26,76.1,4.28,4.29,4.13,3.96
#8028,Fairmount Brands,Mid-Atlantic,2024-02-19,2024,Q1,2,33,24,73.8,4.3,4.27,4.15,3.92
#8028,Fairmount Brands,Mid-Atlantic,2024-02-26,2024,Q1,2,29,22,74.7,4.18,4.3,4.3,3.92
#8028,Fairmount Brands,Mid-Atlantic,2024-03-04,2024,Q1,3,34,25,74.3,4.16,4.14,4.38,4.11
#8028,Fairmount Brands,Mid-Atlantic,2024-03-11,2024,Q1,3,36,27,74.1,4.31,4.26,4.25,3.96
#8028,Fairmount Brands,Mid-Atlantic,2024-03-18,2024,Q1,3,36,27,73.8,4.25,4.28,4.17,3.97
#8028,Fairmount Brands,Mid-Atlantic,2024-03-25,2024,Q1,3,35,26,75.6,4.21,4.25,4.41,3.98
#8028,Fairmount Brands,Mid-Atlantic,2024-04-01,2024,Q2,4,35,26,75.3,4.15,4.06,4.14,3.99
#8028,Fairmount Brands,Mid-Atlantic,2024-04-08,2024,Q2,4,29,22,75.1,4.36,4.18,4.13,4.1
#8028,Fairmount Brands,Mid-Atlantic,2024-04-15,2024,Q2,4,34,25,74.4,4.24,4.05,4.4,3.95
#8028,Fairmount Brands,Mid-Atlantic,2024-04-22,2024,Q2,4,34,26,76.2,4.18,4.21,4.22,4.05
#8028,Fairmount Brands,Mid-Atlantic,2024-04-29,2024,Q2,4,29,21,73.7,4.24,4.05,4.31,3.9
#8028,Fairmount Brands,Mid-Atlantic,2024-05-13,2024,Q2,5,38,28,74.6,4.26,4.3,4.19,4.02
#8028,Fairmount Brands,Mid-Atlantic,2024-05-20,2024,Q2,5,38,28,73.8,4.21,4.15,4.37,3.98
#8028,Fairmount Brands,Mid-Atlantic,2024-05-27,2024,Q2,5,31,24,76.1,4.37,4.08,4.17,3.88
#8028,Fairmount Brands,Mid-Atlantic,2024-06-03,2024,Q2,6,29,22,75.8,4.19,4.15,4.26,4.13
#8028,Fairmount Brands,Mid-Atlantic,2024-06-10,2024,Q2,6,35,26,73.3,4.09,4.3,4.31,4.0
#8028,Fairmount Brands,Mid-Atlantic,2024-06-17,2024,Q2,6,30,22,73.1,4.27,4.1,4.31,4.07
#8028,Fairmount Brands,Mid-Atlantic,2024-06-24,2024,Q2,6,37,28,75.6,4.34,4.17,4.32,3.88
#8028,Fairmount Brands,Mid-Atlantic,2024-07-01,2024,Q3,7,35,26,73.2,4.19,4.19,4.23,4.05
#8028,Fairmount Brands,Mid-Atlantic,2024-07-08,2024,Q3,7,28,21,75.3,4.35,4.19,4.2,3.92
#8028,Fairmount Brands,Mid-Atlantic,2024-07-15,2024,Q3,7,37,27,74.0,4.37,4.17,4.39,3.99
#8028,Fairmount Brands,Mid-Atlantic,2024-07-22,2024,Q3,7,32,24,74.8,4.25,4.27,4.16,3.94
#8028,Fairmount Brands,Mid-Atlantic,2024-07-29,2024,Q3,7,38,28,73.8,4.3,4.2,4.37,4.14
#8028,Fairmount Brands,Mid-Atlantic,2024-08-05,2024,Q3,8,32,24,76.2,4.11,4.24,4.3,4.07
#8028,Fairmount Brands,Mid-Atlantic,2024-08-12,2024,Q3,8,29,22,74.2,4.33,4.2,4.17,4.01
#8028,Fairmount Brands,Mid-Atlantic,2024-08-19,2024,Q3,8,31,24,76.0,4.17,4.08,4.17,4.09
#8028,Fairmount Brands,Mid-Atlantic,2024-08-26,2024,Q3,8,31,23,74.8,4.31,4.23,4.24,4.03
#8028,Fairmount Brands,Mid-Atlantic,2024-09-02,2024,Q3,9,29,22,75.4,4.12,4.03,4.13,3.98
#8028,Fairmount Brands,Mid-Atlantic,2024-09-09,2024,Q3,9,34,25,72.8,4.3,4.09,4.27,4.11
#8028,Fairmount Brands,Mid-Atlantic,2024-09-16,2024,Q3,9,31,23,75.1,4.12,4.31,4.32,3.89
#8028,Fairmount Brands,Mid-Atlantic,2024-09-23,2024,Q3,9,36,26,73.2,4.37,4.27,4.23,3.88
#8028,Fairmount Brands,Mid-Atlantic,2024-09-30,2024,Q3,9,37,27,72.9,4.15,4.25,4.31,4.05
#8028,Fairmount Brands,Mid-Atlantic,2024-10-14,2024,Q4,10,31,23,74.6,4.29,4.26,4.37,3.93
#8028,Fairmount Brands,Mid-Atlantic,2024-10-21,2024,Q4,10,37,28,74.6,4.3,4.09,4.29,3.95
#8028,Fairmount Brands,Mid-Atlantic,2024-11-04,2024,Q4,11,30,22,73.3,4.15,4.02,4.13,4.16
#8028,Fairmount Brands,Mid-Atlantic,2024-11-11,2024,Q4,11,29,22,75.9,4.29,4.15,4.12,3.99
#8028,Fairmount Brands,Mid-Atlantic,2024-11-18,2024,Q4,11,36,27,76.1,4.36,4.07,4.36,4.05
#8028,Fairmount Brands,Mid-Atlantic,2024-11-25,2024,Q4,11,36,27,73.7,4.31,4.19,4.39,4.08
#8028,Fairmount Brands,Mid-Atlantic,2024-12-09,2024,Q4,12,37,27,74.1,4.18,4.17,4.35,3.95
#8028,Fairmount Brands,Mid-Atlantic,2024-12-23,2024,Q4,12,38,28,74.6,4.19,4.13,4.21,3.97
#8028,Fairmount Brands,Mid-Atlantic,2024-12-30,2024,Q4,12,29,21,73.9,4.31,4.25,4.37,4.03
#8028,Fairmount Brands,Mid-Atlantic,2025-01-06,2025,Q1,1,33,25,75.3,4.14,4.31,4.14,4.02
#8028,Fairmount Brands,Mid-Atlantic,2025-01-13,2025,Q1,1,32,23,72.8,4.24,4.09,4.19,4.11
#8028,Fairmount Brands,Mid-Atlantic,2025-01-20,2025,Q1,1,33,24,74.1,4.11,4.2,4.25,3.97
#8028,Fairmount Brands,Mid-Atlantic,2025-01-27,2025,Q1,1,33,24,73.6,4.17,4.08,4.34,4.03
#8028,Fairmount Brands,Mid-Atlantic,2025-02-10,2025,Q1,2,36,26,73.6,4.18,4.24,4.17,4.03
#8028,Fairmount Brands,Mid-Atlantic,2025-02-17,2025,Q1,2,33,25,75.5,4.22,4.04,4.27,4.15
#8028,Fairmount Brands,Mid-Atlantic,2025-02-24,2025,Q1,2,29,22,74.3,4.3,4.05,4.28,3.97
#8028,Fairmount Brands,Mid-Atlantic,2025-03-03,2025,Q1,3,29,22,74.4,4.35,4.21,4.23,3.91
#8028,Fairmount Brands,Mid-Atlantic,2025-03-17,2025,Q1,3,30,22,74.8,4.3,4.16,4.4,4.05
#8028,Fairmount Brands,Mid-Atlantic,2025-03-24,2025,Q1,3,28,21,74.5,4.32,4.09,4.37,3.95
#8028,Fairmount Brands,Mid-Atlantic,2025-03-31,2025,Q1,3,30,22,74.6,4.15,4.19,4.37,3.9
#8028,Fairmount Brands,Mid-Atlantic,2025-04-07,2025,Q2,4,32,24,73.6,4.32,4.16,4.26,3.95
#8028,Fairmount Brands,Mid-Atlantic,2025-04-21,2025,Q2,4,37,28,76.2,4.33,4.27,4.15,4.02
#8028,Fairmount Brands,Mid-Atlantic,2025-04-28,2025,Q2,4,30,22,73.7,4.09,4.03,4.37,3.91
#8028,Fairmount Brands,Mid-Atlantic,2025-05-12,2025,Q2,5,32,24,74.4,4.18,4.21,4.22,4.16
#8028,Fairmount Brands,Mid-Atlantic,2025-05-19,2025,Q2,5,32,23,73.0,4.26,4.2,4.32,4.01
#8028,Fairmount Brands,Mid-Atlantic,2025-05-26,2025,Q2,5,36,27,73.7,4.21,4.23,4.26,4.02
#8028,Fairmount Brands,Mid-Atlantic,2025-06-09,2025,Q2,6,34,26,76.0,4.34,4.08,4.28,4.1
#8028,Fairmount Brands,Mid-Atlantic,2025-06-16,2025,Q2,6,34,25,74.3,4.21,4.07,4.29,4.0
#8028,Fairmount Brands,Mid-Atlantic,2025-06-23,2025,Q2,6,30,22,72.9,4.3,4.13,4.27,3.95
#8028,Fairmount Brands,Mid-Atlantic,2025-06-30,2025,Q2,6,33,24,73.9,4.27,4.29,4.32,4.07
#8028,Fairmount Brands,Mid-Atlantic,2025-07-14,2025,Q3,7,32,24,74.7,4.09,4.16,4.14,4.02
#8028,Fairmount Brands,Mid-Atlantic,2025-07-21,2025,Q3,7,36,27,75.2,4.25,4.1,4.41,3.92
#8028,Fairmount Brands,Mid-Atlantic,2025-08-04,2025,Q3,8,36,27,76.1,4.26,4.12,4.15,4.06
#8028,Fairmount Brands,Mid-Atlantic,2025-08-11,2025,Q3,8,31,23,75.8,4.1,4.14,4.4,3.92
#8028,Fairmount Brands,Mid-Atlantic,2025-08-18,2025,Q3,8,35,26,75.0,4.28,4.12,4.36,4.1
#8028,Fairmount Brands,Mid-Atlantic,2025-08-25,2025,Q3,8,28,21,74.2,4.21,4.11,4.4,3.99
#8028,Fairmount Brands,Mid-Atlantic,2025-09-01,2025,Q3,9,36,27,74.4,4.2,4.02,4.21,3.97
#8028,Fairmount Brands,Mid-Atlantic,2025-09-08,2025,Q3,9,38,28,74.5,4.21,4.17,4.24,4.05
#8028,Fairmount Brands,Mid-Atlantic,2025-09-15,2025,Q3,9,29,22,76.0,4.31,4.32,4.24,3.9
#8028,Fairmount Brands,Mid-Atlantic,2025-09-22,2025,Q3,9,33,24,72.8,4.11,4.28,4.16,3.93
#8028,Fairmount Brands,Mid-Atlantic,2025-09-29,2025,Q3,9,30,22,74.8,4.33,4.26,4.25,3.98
#8028,Fairmount Brands,Mid-Atlantic,2025-10-13,2025,Q4,10,35,26,73.1,4.15,4.15,4.16,4.11
#8028,Fairmount Brands,Mid-Atlantic,2025-10-20,2025,Q4,10,29,22,75.9,4.15,4.3,4.38,4.01
#8028,Fairmount Brands,Mid-Atlantic,2025-10-27,2025,Q4,10,35,26,74.2,4.08,4.27,4.26,3.92
#8028,Fairmount Brands,Mid-Atlantic,2025-11-03,2025,Q4,11,33,24,73.5,4.11,4.31,4.38,4.11
#8028,Fairmount Brands,Mid-Atlantic,2025-11-10,2025,Q4,11,37,28,75.8,4.33,4.29,4.29,3.93
#8028,Fairmount Brands,Mid-Atlantic,2025-11-17,2025,Q4,11,38,28,74.0,4.18,4.22,4.34,3.89
#8028,Fairmount Brands,Mid-Atlantic,2025-11-24,2025,Q4,11,32,24,75.3,4.11,4.2,4.29,4.13
#8028,Fairmount Brands,Mid-Atlantic,2025-12-01,2025,Q4,12,36,27,73.7,4.23,4.07,4.23,3.94
#8028,Fairmount Brands,Mid-Atlantic,2025-12-08,2025,Q4,12,37,28,75.9,4.1,4.15,4.41,3.88
#8028,Fairmount Brands,Mid-Atlantic,2025-12-29,2025,Q4,12,33,24,73.8,4.24,4.2,4.34,3.93
#8028,Fairmount Brands,Mid-Atlantic,2026-01-05,2026,Q1,1,37,28,75.7,4.14,4.1,4.32,4.06
#8028,Fairmount Brands,Mid-Atlantic,2026-01-19,2026,Q1,1,33,25,74.3,4.18,4.31,4.32,4.02
#8028,Fairmount Brands,Mid-Atlantic,2026-01-26,2026,Q1,1,36,26,73.5,4.09,4.28,4.28,4.03
#8028,Fairmount Brands,Mid-Atlantic,2026-02-16,2026,Q1,2,36,26,73.1,4.33,4.29,4.38,4.06
#8028,Fairmount Brands,Mid-Atlantic,2026-02-23,2026,Q1,2,32,23,72.8,4.2,4.17,4.32,3.9
#8028,Fairmount Brands,Mid-Atlantic,2026-03-09,2026,Q1,3,31,24,76.0,4.17,4.04,4.19,4.12
#8028,Fairmount Brands,Mid-Atlantic,2026-03-16,2026,Q1,3,35,27,76.0,4.16,4.27,4.12,3.89
#8028,Fairmount Brands,Mid-Atlantic,2026-03-23,2026,Q1,3,29,22,75.0,4.19,4.2,4.23,3.98
#8028,Fairmount Brands,Mid-Atlantic,2026-03-30,2026,Q1,3,34,26,76.1,4.31,4.08,4.23,3.99
#8028,Fairmount Brands,Mid-Atlantic,2026-04-13,2026,Q2,4,34,26,75.2,4.25,4.15,4.37,4.11
#8028,Fairmount Brands,Mid-Atlantic,2026-04-20,2026,Q2,4,33,25,75.0,4.18,4.26,4.13,3.89
#8028,Fairmount Brands,Mid-Atlantic,2026-05-04,2026,Q2,5,35,27,75.9,4.36,4.18,4.33,4.0
#8028,Fairmount Brands,Mid-Atlantic,2026-05-11,2026,Q2,5,34,26,76.1,4.19,4.08,4.18,4.15
#8028,Fairmount Brands,Mid-Atlantic,2026-05-18,2026,Q2,5,31,23,75.6,4.24,4.07,4.32,3.91
#8028,Fairmount Brands,Mid-Atlantic,2026-05-25,2026,Q2,5,32,23,73.1,4.2,4.22,4.29,3.97
#8029,Fairmount Brands,Mid-Atlantic,2024-01-01,2024,Q1,1,35,27,78.3,4.42,4.32,4.35,4.01
#8029,Fairmount Brands,Mid-Atlantic,2024-01-08,2024,Q1,1,34,26,75.6,4.45,4.32,4.45,4.26
#8029,Fairmount Brands,Mid-Atlantic,2024-01-15,2024,Q1,1,40,30,76.0,4.36,4.41,4.45,4.0
#8029,Fairmount Brands,Mid-Atlantic,2024-01-22,2024,Q1,1,34,26,77.6,4.21,4.26,4.33,4.15
#8029,Fairmount Brands,Mid-Atlantic,2024-01-29,2024,Q1,1,33,26,77.9,4.23,4.2,4.3,4.2
#8029,Fairmount Brands,Mid-Atlantic,2024-02-05,2024,Q1,2,33,25,75.6,4.48,4.25,4.38,4.07
#8029,Fairmount Brands,Mid-Atlantic,2024-02-12,2024,Q1,2,41,31,76.1,4.37,4.28,4.45,4.17
#8029,Fairmount Brands,Mid-Atlantic,2024-03-04,2024,Q1,3,33,26,78.9,4.4,4.42,4.45,4.26
#8029,Fairmount Brands,Mid-Atlantic,2024-03-11,2024,Q1,3,40,31,76.4,4.47,4.19,4.49,4.16
#8029,Fairmount Brands,Mid-Atlantic,2024-03-18,2024,Q1,3,37,28,76.3,4.36,4.4,4.43,4.11
#8029,Fairmount Brands,Mid-Atlantic,2024-03-25,2024,Q1,3,32,24,76.1,4.32,4.24,4.26,4.09
#8029,Fairmount Brands,Mid-Atlantic,2024-04-08,2024,Q2,4,39,30,77.2,4.2,4.2,4.36,4.14
#8029,Fairmount Brands,Mid-Atlantic,2024-04-22,2024,Q2,4,32,24,76.5,4.46,4.44,4.42,4.1
#8029,Fairmount Brands,Mid-Atlantic,2024-05-06,2024,Q2,5,40,31,76.8,4.35,4.42,4.29,4.19
#8029,Fairmount Brands,Mid-Atlantic,2024-05-20,2024,Q2,5,33,26,77.9,4.41,4.41,4.24,4.03
#8029,Fairmount Brands,Mid-Atlantic,2024-05-27,2024,Q2,5,39,30,77.2,4.45,4.38,4.27,4.0
